CHAMBERI,DOMINGO,MOTOCICLETA,VIAJERO,18,2.192E-7
RETIRO,VIERNES,AUTOBUS-AUTOCAR,CONDUCTOR,31,3.775E-7
USERA,SABADO,BICICLETA,CONDUCTOR,17,2.070E-7
SALAMANCA,LUNES,MOTOCICLETA,VIAJERO,29,3.531E-7
VILLA DE VALLECAS,VIERNES,BICICLETA,CONDUCTOR,15,1.826E-7
RETIRO,DOMINGO,FURGONETA,VIAJERO,6,7.31E-8
PUENTE DE VALLECAS,JUEVES,AUTO-TAXI,VIAJERO,7,8.52E-8
VILLA DE VALLECAS,JUEVES,VARIOS,CONDUCTOR,10,1.218E-7
USERA,MARTES,VARIOS,CONDUCTOR,6,7.31E-8
BARAJAS,LUNES,VARIOS,VIAJERO,1,1.22E-8
VILLAVERDE,MARTES,NO ASIGNADO,TESTIGO,75,9.132E-7
RETIRO,DOMINGO,CAMION,CONDUCTOR,5,6.09E-8
TETUAN,MARTES,NO ASIGNADO,TESTIGO,266,0.0000032390
CARABANCHEL,MIERCOLES,MOTOCICLETA,CONDUCTOR,197,0.0000023988
HORTALEZA,SABADO,NO ASIGNADO,TESTIGO,88,0.0000010715
LATINA,MARTES,FURGONETA,CONDUCTOR,75,9.132E-7
VICALVARO,MIERCOLES,MOTOCICLETA,CONDUCTOR,36,4.384E-7
CIUDAD LINEAL,MIERCOLES,CAMION,VIAJERO,2,2.44E-8
ARGANZUELA,VIERNES,AUTO-TAXI,VIAJERO,22,2.679E-7
PUENTE DE VALLECAS,VIERNES,MOTOCICLETA,VIAJERO,14,1.705E-7
BARAJAS,MARTES,VARIOS,CONDUCTOR,3,3.65E-8
MORATALAZ,LUNES,AMBULANCIA,VIAJERO,3,3.65E-8
CHAMBERI,MARTES,FURGONETA,VIAJERO,5,6.09E-8
VICALVARO,JUEVES,CICLOMOTOR,VIAJERO,2,2.44E-8
ARGANZUELA,VIERNES,VARIOS,VIAJERO,7,8.52E-8
USERA,DOMINGO,VARIOS,CONDUCTOR,4,4.87E-8
MORATALAZ,VIERNES,TURISMO,TESTIGO,1,1.22E-8
PUENTE DE VALLECAS,VIERNES,AUTOBUS-AUTOCAR,TESTIGO,2,2.44E-8
USERA,MARTES,TURISMO,CONDUCTOR,533,0.0000064901
MORATALAZ,JUEVES,TURISMO,VIAJERO,96,0.0000011689
PUENTE DE VALLECAS,MIERCOLES,MOTOCICLETA,CONDUCTOR,168,0.0000020457
BARAJAS,JUEVES,TURISMO,VIAJERO,51,6.210E-7
CIUDAD LINEAL,VIERNES,CAMION,CONDUCTOR,23,2.801E-7
CHAMARTIN,SABADO,CAMION,VIAJERO,3,3.65E-8
HORTALEZA,LUNES,CICLOMOTOR,VIAJERO,3,3.65E-8
CENTRO,VIERNES,VARIOS,VIAJERO,2,2.44E-8
VILLA DE VALLECAS,JUEVES,VARIOS,PEATON,3,3.65E-8
BARAJAS,VIERNES,CAMION,VIAJERO,1,1.22E-8
FUENCARRAL-EL PARDO,MIERCOLES,AUTO-TAXI,VIAJERO,4,4.87E-8
CARABANCHEL,LUNES,VARIOS,VIAJERO,3,3.65E-8
CARABANCHEL,SABADO,BICICLETA,VIAJERO,1,1.22E-8
CIUDAD LINEAL,MIERCOLES,AMBULANCIA,VIAJERO,1,1.22E-8
MONCLOA-ARAVACA,DOMINGO,NO ASIGNADO,VIAJERO,2,2.44E-8
MORATALAZ,MARTES,MOTOCICLETA,CONDUCTOR,98,0.0000011933
SAN BLAS,SABADO,NO ASIGNADO,PEATON,53,6.454E-7
HORTALEZA,SABADO,BICICLETA,CONDUCTOR,36,4.384E-7
SALAMANCA,MARTES,NO ASIGNADO,VIAJERO,1,1.22E-8
VILLAVERDE,VIERNES,CAMION,VIAJERO,6,7.31E-8
VILLA DE VALLECAS,JUEVES,CICLOMOTOR,CONDUCTOR,3,3.65E-8
BARAJAS,JUEVES,VARIOS,VIAJERO,2,2.44E-8
RETIRO,JUEVES,AMBULANCIA,VIAJERO,4,4.87E-8
PUENTE DE VALLECAS,MARTES,AMBULANCIA,CONDUCTOR,1,1.22E-8
HORTALEZA,MARTES,VARIOS,CONDUCTOR,3,3.65E-8
HORTALEZA,LUNES,AMBULANCIA,CONDUCTOR,1,1.22E-8
SAN BLAS,SABADO,AMBULANCIA,VIAJERO,2,2.44E-8
CHAMBERI,VIERNES,VEH.3 RUEDAS,CONDUCTOR,1,1.22E-8
CARABANCHEL,MIERCOLES,VEH.3 RUEDAS,CONDUCTOR,1,1.22E-8
VILLA DE VALLECAS,SABADO,TURISMO,CONDUCTOR,214,0.0000026058
ARGANZUELA,MARTES,TURISMO,CONDUCTOR,648,0.0000078904
CARABANCHEL,VIERNES,CICLOMOTOR,CONDUCTOR,48,5.845E-7
CHAMARTIN,SABADO,FURGONETA,CONDUCTOR,26,3.166E-7
ARGANZUELA,VIERNES,CAMION,CONDUCTOR,19,2.314E-7
LATINA,DOMINGO,AUTO-TAXI,CONDUCTOR,19,2.314E-7
FUENCARRAL-EL PARDO,VIERNES,MOTOCICLETA,VIAJERO,22,2.679E-7
SAN BLAS,SABADO,CICLOMOTOR,CONDUCTOR,27,3.288E-7
CIUDAD LINEAL,VIERNES,AUTO-TAXI,CONDUCTOR,49,5.967E-7
CARABANCHEL,DOMINGO,CAMION,CONDUCTOR,3,3.65E-8
VILLA DE VALLECAS,JUEVES,CAMION,CONDUCTOR,3,3.65E-8
VILLA DE VALLECAS,MIERCOLES,MOTOCICLETA,VIAJERO,3,3.65E-8
HORTALEZA,LUNES,AUTO-TAXI,CONDUCTOR,9,1.096E-7
CHAMBERI,DOMINGO,TURISMO,CONDUCTOR,397,0.0000048341
CIUDAD LINEAL,SABADO,AUTO-TAXI,VIAJERO,25,3.044E-7
USERA,MARTES,NO ASIGNADO,TESTIGO,116,0.0000014125
TETUAN,MIERCOLES,CAMION,CONDUCTOR,23,2.801E-7
USERA,JUEVES,NO ASIGNADO,TESTIGO,80,9.741E-7
CHAMBERI,VIERNES,NO ASIGNADO,PEATON,155,0.0000018874
SAN BLAS,VIERNES,VARIOS,VIAJERO,6,7.31E-8
CARABANCHEL,DOMINGO,MOTOCICLETA,CONDUCTOR,87,0.0000010594
VILLA DE VALLECAS,MIERCOLES,CAMION,CONDUCTOR,18,2.192E-7
HORTALEZA,VIERNES,NO ASIGNADO,TESTIGO,164,0.0000019970
CENTRO,SABADO,CAMION,CONDUCTOR,11,1.339E-7
USERA,SABADO,CAMION,CONDUCTOR,12,1.461E-7
CHAMBERI,MIERCOLES,AUTO-TAXI,CONDUCTOR,85,0.0000010350
MONCLOA-ARAVACA,LUNES,NO ASIGNADO,VIAJERO,2,2.44E-8
VILLA DE VALLECAS,LUNES,BICICLETA,CONDUCTOR,3,3.65E-8
RETIRO,MARTES,AMBULANCIA,VIAJERO,2,2.44E-8
RETIRO,MIERCOLES,AUTOBUS-AUTOCAR,TESTIGO,1,1.22E-8
SALAMANCA,MARTES,AUTOBUS-AUTOCAR,TESTIGO,2,2.44E-8
BARAJAS,DOMINGO,MOTOCICLETA,VIAJERO,3,3.65E-8
RETIRO,DOMINGO,NO ASIGNADO,PEATON,42,5.114E-7
FUENCARRAL-EL PARDO,DOMINGO,CICLOMOTOR,CONDUCTOR,23,2.801E-7
CHAMBERI,JUEVES,MOTOCICLETA,CONDUCTOR,436,0.0000053090
ARGANZUELA,MIERCOLES,TURISMO,VIAJERO,183,0.0000022283
MORATALAZ,MIERCOLES,NO ASIGNADO,TESTIGO,94,0.0000011446
VILLAVERDE,MARTES,TURISMO,VIAJERO,154,0.0000018752
PUENTE DE VALLECAS,DOMINGO,VARIOS,CONDUCTOR,12,1.461E-7
SAN BLAS,MIERCOLES,CAMION,CONDUCTOR,16,1.948E-7
MONCLOA-ARAVACA,MARTES,CICLOMOTOR,VIAJERO,2,2.44E-8
SALAMANCA,VIERNES,MOTOCICLETA,VIAJERO,30,3.653E-7
SAN BLAS,VIERNES,AUTO-TAXI,CONDUCTOR,9,1.096E-7
FUENCARRAL-EL PARDO,MARTES,AUTOBUS-AUTOCAR,VIAJERO,34,4.140E-7
VILLA DE VALLECAS,JUEVES,TURISMO,CONDUCTOR,21,2.557E-7
VICALVARO,MIERCOLES,BICICLETA,CONDUCTOR,17,2.070E-7
VICALVARO,MARTES,BICICLETA,CONDUCTOR,13,1.583E-7
VICALVARO,LUNES,FURGONETA,CONDUCTOR,14,1.705E-7
CENTRO,MARTES,AMBULANCIA,VIAJERO,1,1.22E-8
FUENCARRAL-EL PARDO,LUNES,AMBULANCIA,CONDUCTOR,1,1.22E-8
SALAMANCA,VIERNES,VEH.3 RUEDAS,CONDUCTOR,1,1.22E-8
FUENCARRAL-EL PARDO,DOMINGO,TURISMO,VIAJERO,264,0.0000032146
CARABANCHEL,JUEVES,TURISMO,CONDUCTOR,874,0.0000106423
SAN BLAS,MIERCOLES,CICLOMOTOR,CONDUCTOR,32,3.896E-7
LATINA,MARTES,TURISMO,VIAJERO,176,0.0000021431
VILLA DE VALLECAS,LUNES,CAMION,CONDUCTOR,22,2.679E-7
SAN BLAS,VIERNES,CICLOMOTOR,CONDUCTOR,52,6.332E-7
PUENTE DE VALLECAS,SABADO,MOTOCICLETA,CONDUCTOR,87,0.0000010594
SALAMANCA,JUEVES,VARIOS,VIAJERO,3,3.65E-8
PUENTE DE VALLECAS,JUEVES,CICLOMOTOR,VIAJERO,3,3.65E-8
CARABANCHEL,VIERNES,BICICLETA,CONDUCTOR,46,5.601E-7
FUENCARRAL-EL PARDO,SABADO,FURGONETA,CONDUCTOR,25,3.044E-7
CENTRO,DOMINGO,AUTOBUS-AUTOCAR,VIAJERO,25,3.044E-7
SALAMANCA,JUEVES,NO ASIGNADO,VIAJERO,1,1.22E-8
MONCLOA-ARAVACA,VIERNES,TURISMO,TESTIGO,1,1.22E-8
BARAJAS,DOMINGO,NO ASIGNADO,TESTIGO,39,4.749E-7
CARABANCHEL,VIERNES,VARIOS,CONDUCTOR,19,2.314E-7
SALAMANCA,SABADO,VARIOS,VIAJERO,2,2.44E-8
VILLA DE VALLECAS,JUEVES,MOTOCICLETA,VIAJERO,1,1.22E-8
CENTRO,DOMINGO,FURGONETA,VIAJERO,5,6.09E-8
MORATALAZ,DOMINGO,NO ASIGNADO,VIAJERO,3,3.65E-8
FUENCARRAL-EL PARDO,SABADO,CICLOMOTOR,CONDUCTOR,23,2.801E-7
CIUDAD LINEAL,MIERCOLES,NO ASIGNADO,TESTIGO,286,0.0000034825
MORATALAZ,DOMINGO,VARIOS,VIAJERO,1,1.22E-8
VILLA DE VALLECAS,MARTES,TURISMO,CONDUCTOR,278,0.0000033851
VILLA DE VALLECAS,LUNES,NO ASIGNADO,TESTIGO,72,8.767E-7
CIUDAD LINEAL,JUEVES,CICLOMOTOR,VIAJERO,4,4.87E-8
PUENTE DE VALLECAS,VIERNES,CAMION,VIAJERO,4,4.87E-8
RETIRO,MARTES,MOTOCICLETA,VIAJERO,14,1.705E-7
VICALVARO,MARTES,FURGONETA,VIAJERO,5,6.09E-8
PUENTE DE VALLECAS,JUEVES,NO ASIGNADO,TESTIGO,222,0.0000027032
SALAMANCA,MIERCOLES,FURGONETA,VIAJERO,18,2.192E-7
CIUDAD LINEAL,MIERCOLES,CAMION,CONDUCTOR,15,1.826E-7
LATINA,LUNES,VARIOS,VIAJERO,3,3.65E-8
USERA,MIERCOLES,MOTOCICLETA,CONDUCTOR,61,7.428E-7
PUENTE DE VALLECAS,JUEVES,CICLOMOTOR,CONDUCTOR,32,3.896E-7
VILLAVERDE,LUNES,CICLOMOTOR,CONDUCTOR,10,1.218E-7
USERA,VIERNES,VARIOS,CONDUCTOR,4,4.87E-8
BARAJAS,DOMINGO,FURGONETA,CONDUCTOR,2,2.44E-8
CARABANCHEL,VIERNES,MOTOCICLETA,VIAJERO,15,1.826E-7
VILLA DE VALLECAS,SABADO,FURGONETA,VIAJERO,1,1.22E-8
CIUDAD LINEAL,VIERNES,BICICLETA,VIAJERO,1,1.22E-8
VICALVARO,DOMINGO,NO ASIGNADO,PEATON,12,1.461E-7
MONCLOA-ARAVACA,LUNES,MOTOCICLETA,CONDUCTOR,239,0.0000029102
VILLA DE VALLECAS,SABADO,NO ASIGNADO,TESTIGO,74,9.011E-7
VILLA DE VALLECAS,MARTES,FURGONETA,CONDUCTOR,40,4.871E-7
SAN BLAS,MARTES,NO ASIGNADO,TESTIGO,210,0.0000025571
VICALVARO,VIERNES,NO ASIGNADO,TESTIGO,57,6.941E-7
CARABANCHEL,MARTES,AUTO-TAXI,CONDUCTOR,20,2.435E-7
CHAMBERI,VIERNES,AUTO-TAXI,VIAJERO,39,4.749E-7
CHAMBERI,JUEVES,AMBULANCIA,CONDUCTOR,1,1.22E-8
SALAMANCA,SABADO,TURISMO,VIAJERO,332,0.0000040426
VILLAVERDE,LUNES,CAMION,CONDUCTOR,19,2.314E-7
BARAJAS,LUNES,TURISMO,VIAJERO,70,8.524E-7
CHAMARTIN,SABADO,TURISMO,VIAJERO,351,0.0000042740
VICALVARO,LUNES,TURISMO,CONDUCTOR,152,0.0000018508
RETIRO,JUEVES,FURGONETA,CONDUCTOR,70,8.524E-7
TETUAN,DOMINGO,AUTOBUS-AUTOCAR,CONDUCTOR,13,1.583E-7
VILLAVERDE,SABADO,FURGONETA,VIAJERO,7,8.52E-8
ARGANZUELA,JUEVES,VARIOS,VIAJERO,4,4.87E-8
CHAMBERI,JUEVES,AUTOBUS-AUTOCAR,VIAJERO,15,1.826E-7
LATINA,JUEVES,CICLOMOTOR,CONDUCTOR,23,2.801E-7
TETUAN,SABADO,BICICLETA,CONDUCTOR,18,2.192E-7
SAN BLAS,DOMINGO,AUTOBUS-AUTOCAR,VIAJERO,22,2.679E-7
USERA,MARTES,BICICLETA,CONDUCTOR,15,1.826E-7
CHAMARTIN,JUEVES,CAMION,VIAJERO,4,4.87E-8
USERA,LUNES,VARIOS,VIAJERO,4,4.87E-8
HORTALEZA,VIERNES,AMBULANCIA,VIAJERO,1,1.22E-8
PUENTE DE VALLECAS,VIERNES,TURISMO,VIAJERO,490,0.0000059665
BARAJAS,LUNES,TURISMO,CONDUCTOR,242,0.0000029467
CENTRO,JUEVES,TURISMO,VIAJERO,194,0.0000023623
CARABANCHEL,VIERNES,AUTO-TAXI,CONDUCTOR,21,2.557E-7
LATINA,DOMINGO,NO ASIGNADO,TESTIGO,137,0.0000016682
CIUDAD LINEAL,VIERNES,CICLOMOTOR,CONDUCTOR,66,8.037E-7
RETIRO,MIERCOLES,CAMION,CONDUCTOR,18,2.192E-7
LATINA,VIERNES,TURISMO,VIAJERO,261,0.0000031781
CARABANCHEL,LUNES,AUTO-TAXI,CONDUCTOR,24,2.922E-7
CENTRO,MIERCOLES,BICICLETA,CONDUCTOR,123,0.0000014977
CIUDAD LINEAL,DOMINGO,CAMION,CONDUCTOR,6,7.31E-8
ARGANZUELA,SABADO,FURGONETA,VIAJERO,13,1.583E-7
CENTRO,VIERNES,BICICLETA,CONDUCTOR,101,0.0000012298
CIUDAD LINEAL,JUEVES,MOTOCICLETA,VIAJERO,12,1.461E-7
ARGANZUELA,MIERCOLES,VARIOS,CONDUCTOR,14,1.705E-7
VILLA DE VALLECAS,DOMINGO,CAMION,CONDUCTOR,6,7.31E-8
VICALVARO,DOMINGO,CICLOMOTOR,CONDUCTOR,8,9.74E-8
MONCLOA-ARAVACA,SABADO,CAMION,VIAJERO,1,1.22E-8
FUENCARRAL-EL PARDO,LUNES,VARIOS,CONDUCTOR,15,1.826E-7
CHAMARTIN,DOMINGO,AUTOBUS-AUTOCAR,VIAJERO,13,1.583E-7
VILLA DE VALLECAS,MARTES,AUTOBUS-AUTOCAR,CONDUCTOR,3,3.65E-8
VILLA DE VALLECAS,MIERCOLES,AUTOBUS-AUTOCAR,VIAJERO,9,1.096E-7
VICALVARO,SABADO,BICICLETA,VIAJERO,1,1.22E-8
CHAMBERI,MARTES,VEH.3 RUEDAS,CONDUCTOR,2,2.44E-8
VICALVARO,MIERCOLES,NO ASIGNADO,VIAJERO,1,1.22E-8
CIUDAD LINEAL,SABADO,NO ASIGNADO,TESTIGO,201,0.0000024475
PUENTE DE VALLECAS,DOMINGO,NO ASIGNADO,PEATON,83,0.0000010107
VICALVARO,JUEVES,BICICLETA,CONDUCTOR,21,2.557E-7
USERA,LUNES,NO ASIGNADO,PEATON,116,0.0000014125
LATINA,JUEVES,NO ASIGNADO,TESTIGO,185,0.0000022527
CHAMARTIN,MIERCOLES,AUTOBUS-AUTOCAR,CONDUCTOR,47,5.723E-7
ARGANZUELA,JUEVES,NO ASIGNADO,PEATON,94,0.0000011446
CHAMBERI,VIERNES,AUTOBUS-AUTOCAR,CONDUCTOR,20,2.435E-7
CHAMARTIN,MIERCOLES,AUTOBUS-AUTOCAR,VIAJERO,57,6.941E-7
FUENCARRAL-EL PARDO,JUEVES,NO ASIGNADO,PEATON,115,0.0000014003
CARABANCHEL,MARTES,CICLOMOTOR,VIAJERO,6,7.31E-8
VILLA DE VALLECAS,VIERNES,VARIOS,CONDUCTOR,15,1.826E-7
CARABANCHEL,SABADO,AUTOBUS-AUTOCAR,VIAJERO,15,1.826E-7
CARABANCHEL,DOMINGO,AUTOBUS-AUTOCAR,VIAJERO,27,3.288E-7
MONCLOA-ARAVACA,VIERNES,VARIOS,CONDUCTOR,6,7.31E-8
LATINA,DOMINGO,FURGONETA,VIAJERO,12,1.461E-7
MORATALAZ,DOMINGO,FURGONETA,VIAJERO,10,1.218E-7
MORATALAZ,JUEVES,AUTOBUS-AUTOCAR,VIAJERO,15,1.826E-7
VICALVARO,SABADO,BICICLETA,CONDUCTOR,6,7.31E-8
CIUDAD LINEAL,LUNES,CAMION,VIAJERO,6,7.31E-8
VILLA DE VALLECAS,MARTES,VEH.3 RUEDAS,CONDUCTOR,1,1.22E-8
RETIRO,MIERCOLES,CICLOMOTOR,VIAJERO,1,1.22E-8
CHAMBERI,SABADO,NO ASIGNADO,PEATON,78,9.498E-7
SALAMANCA,SABADO,CICLOMOTOR,CONDUCTOR,47,5.723E-7
TETUAN,VIERNES,AUTO-TAXI,CONDUCTOR,53,6.454E-7
PUENTE DE VALLECAS,SABADO,AUTOBUS-AUTOCAR,CONDUCTOR,19,2.314E-7
CHAMBERI,VIERNES,CICLOMOTOR,CONDUCTOR,56,6.819E-7
CARABANCHEL,MIERCOLES,VARIOS,CONDUCTOR,16,1.948E-7
VILLAVERDE,JUEVES,CICLOMOTOR,CONDUCTOR,11,1.339E-7
CIUDAD LINEAL,LUNES,FURGONETA,VIAJERO,26,3.166E-7
VILLA DE VALLECAS,MARTES,NO ASIGNADO,PEATON,3,3.65E-8
MONCLOA-ARAVACA,MARTES,VARIOS,VIAJERO,8,9.74E-8
USERA,LUNES,CICLOMOTOR,VIAJERO,1,1.22E-8
HORTALEZA,MIERCOLES,FURGONETA,VIAJERO,2,2.44E-8
VILLAVERDE,DOMINGO,AUTO-TAXI,CONDUCTOR,1,1.22E-8
CIUDAD LINEAL,MARTES,TURISMO,VIAJERO,265,0.0000032268
RETIRO,LUNES,AUTO-TAXI,CONDUCTOR,59,7.184E-7
SALAMANCA,VIERNES,MOTOCICLETA,CONDUCTOR,533,0.0000064901
ARGANZUELA,VIERNES,AUTOBUS-AUTOCAR,VIAJERO,45,5.479E-7
FUENCARRAL-EL PARDO,VIERNES,MOTOCICLETA,CONDUCTOR,244,0.0000029711
MORATALAZ,LUNES,FURGONETA,CONDUCTOR,39,4.749E-7
RETIRO,MARTES,CICLOMOTOR,CONDUCTOR,34,4.140E-7
CENTRO,JUEVES,FURGONETA,CONDUCTOR,80,9.741E-7
CHAMBERI,DOMINGO,AMBULANCIA,VIAJERO,1,1.22E-8
VILLAVERDE,LUNES,TURISMO,VIAJERO,169,0.0000020578
CARABANCHEL,MARTES,CICLOMOTOR,CONDUCTOR,36,4.384E-7
HORTALEZA,MARTES,TURISMO,VIAJERO,139,0.0000016925
CIUDAD LINEAL,JUEVES,BICICLETA,CONDUCTOR,37,4.505E-7
USERA,MARTES,MOTOCICLETA,CONDUCTOR,76,9.254E-7
CENTRO,SABADO,VARIOS,VIAJERO,6,7.31E-8
MORATALAZ,VIERNES,CICLOMOTOR,CONDUCTOR,22,2.679E-7
RETIRO,MARTES,AUTOBUS-AUTOCAR,VIAJERO,43,5.236E-7
VICALVARO,JUEVES,NO ASIGNADO,TESTIGO,49,5.967E-7
ARGANZUELA,DOMINGO,CAMION,CONDUCTOR,5,6.09E-8
LATINA,VIERNES,VARIOS,CONDUCTOR,5,6.09E-8
MONCLOA-ARAVACA,DOMINGO,CICLOMOTOR,CONDUCTOR,18,2.192E-7
MONCLOA-ARAVACA,JUEVES,FURGONETA,VIAJERO,14,1.705E-7
RETIRO,SABADO,FURGONETA,VIAJERO,5,6.09E-8
HORTALEZA,LUNES,FURGONETA,VIAJERO,4,4.87E-8
VILLA DE VALLECAS,JUEVES,AUTOBUS-AUTOCAR,CONDUCTOR,2,2.44E-8
CHAMARTIN,DOMINGO,AUTOBUS-AUTOCAR,CONDUCTOR,13,1.583E-7
MORATALAZ,MIERCOLES,FURGONETA,VIAJERO,7,8.52E-8
VILLAVERDE,JUEVES,VARIOS,VIAJERO,1,1.22E-8
CENTRO,SABADO,NO ASIGNADO,VIAJERO,1,1.22E-8
VILLA DE VALLECAS,DOMINGO,TURISMO,CONDUCTOR,177,0.0000021553
CENTRO,MARTES,CAMION,CONDUCTOR,22,2.679E-7
MONCLOA-ARAVACA,VIERNES,AUTO-TAXI,VIAJERO,14,1.705E-7
SALAMANCA,VIERNES,CICLOMOTOR,VIAJERO,6,7.31E-8
MONCLOA-ARAVACA,MARTES,BICICLETA,CONDUCTOR,70,8.524E-7
PUENTE DE VALLECAS,MARTES,AUTOBUS-AUTOCAR,CONDUCTOR,33,4.018E-7
ARGANZUELA,DOMINGO,CICLOMOTOR,VIAJERO,9,1.096E-7
LATINA,VIERNES,FURGONETA,VIAJERO,17,2.070E-7
CIUDAD LINEAL,JUEVES,FURGONETA,VIAJERO,13,1.583E-7
VILLA DE VALLECAS,DOMINGO,NO ASIGNADO,TESTIGO,2,2.44E-8
SALAMANCA,DOMINGO,FURGONETA,VIAJERO,10,1.218E-7
VICALVARO,VIERNES,VARIOS,CONDUCTOR,5,6.09E-8
USERA,JUEVES,VARIOS,CONDUCTOR,5,6.09E-8
CARABANCHEL,VIERNES,CAMION,VIAJERO,6,7.31E-8
USERA,VIERNES,CAMION,VIAJERO,5,6.09E-8
RETIRO,SABADO,VARIOS,VIAJERO,3,3.65E-8
CARABANCHEL,LUNES,AUTO-TAXI,VIAJERO,1,1.22E-8
FUENCARRAL-EL PARDO,LUNES,MOTOCICLETA,CONDUCTOR,211,0.0000025693
RETIRO,LUNES,AUTOBUS-AUTOCAR,VIAJERO,62,7.549E-7
FUENCARRAL-EL PARDO,JUEVES,NO ASIGNADO,TESTIGO,227,0.0000027641
HORTALEZA,SABADO,CICLOMOTOR,CONDUCTOR,27,3.288E-7
SALAMANCA,SABADO,AUTOBUS-AUTOCAR,VIAJERO,26,3.166E-7
VICALVARO,LUNES,MOTOCICLETA,CONDUCTOR,44,5.358E-7
VICALVARO,MIERCOLES,NO ASIGNADO,TESTIGO,44,5.358E-7
CHAMBERI,SABADO,CICLOMOTOR,CONDUCTOR,42,5.114E-7
TETUAN,VIERNES,FURGONETA,VIAJERO,10,1.218E-7
LATINA,VIERNES,CAMION,CONDUCTOR,11,1.339E-7
HORTALEZA,MIERCOLES,BICICLETA,VIAJERO,2,2.44E-8
FUENCARRAL-EL PARDO,MIERCOLES,VARIOS,VIAJERO,5,6.09E-8
FUENCARRAL-EL PARDO,MARTES,AMBULANCIA,VIAJERO,2,2.44E-8
VILLA DE VALLECAS,JUEVES,MOTOCICLETA,CONDUCTOR,6,7.31E-8
MORATALAZ,VIERNES,CICLOMOTOR,VIAJERO,2,2.44E-8
CHAMARTIN,MIERCOLES,TURISMO,VIAJERO,268,0.0000032633
MONCLOA-ARAVACA,MIERCOLES,VARIOS,CONDUCTOR,13,1.583E-7
SAN BLAS,SABADO,MOTOCICLETA,CONDUCTOR,83,0.0000010107
CENTRO,VIERNES,AUTO-TAXI,CONDUCTOR,111,0.0000013516
HORTALEZA,MIERCOLES,VARIOS,CONDUCTOR,9,1.096E-7
VILLAVERDE,VIERNES,MOTOCICLETA,CONDUCTOR,43,5.236E-7
RETIRO,VIERNES,FURGONETA,CONDUCTOR,89,0.0000010837
SAN BLAS,MIERCOLES,CAMION,VIAJERO,2,2.44E-8
ARGANZUELA,VIERNES,MOTOCICLETA,VIAJERO,19,2.314E-7
TETUAN,LUNES,NO ASIGNADO,TESTIGO,230,0.0000028006
ARGANZUELA,DOMINGO,BICICLETA,CONDUCTOR,27,3.288E-7
SALAMANCA,VIERNES,AUTOBUS-AUTOCAR,VIAJERO,68,8.280E-7
VILLA DE VALLECAS,MIERCOLES,NO ASIGNADO,TESTIGO,10,1.218E-7
PUENTE DE VALLECAS,LUNES,AUTO-TAXI,CONDUCTOR,15,1.826E-7
CHAMARTIN,MIERCOLES,AUTOBUS-AUTOCAR,TESTIGO,1,1.22E-8
USERA,MIERCOLES,AMBULANCIA,CONDUCTOR,2,2.44E-8
HORTALEZA,MIERCOLES,MOTOCICLETA,VIAJERO,6,7.31E-8
MONCLOA-ARAVACA,MARTES,AUTO-TAXI,VIAJERO,9,1.096E-7
CHAMARTIN,MIERCOLES,AMBULANCIA,CONDUCTOR,2,2.44E-8
CIUDAD LINEAL,JUEVES,TURISMO,TESTIGO,1,1.22E-8
MONCLOA-ARAVACA,DOMINGO,VARIOS,VIAJERO,1,1.22E-8
TETUAN,DOMINGO,AMBULANCIA,VIAJERO,1,1.22E-8
BARAJAS,MIERCOLES,FURGONETA,VIAJERO,1,1.22E-8
MONCLOA-ARAVACA,VIERNES,TURISMO,CONDUCTOR,878,0.0000106910
CENTRO,JUEVES,TURISMO,CONDUCTOR,599,0.0000072938
CENTRO,LUNES,NO ASIGNADO,PEATON,162,0.0000019726
USERA,MARTES,CICLOMOTOR,CONDUCTOR,27,3.288E-7
VICALVARO,LUNES,NO ASIGNADO,TESTIGO,49,5.967E-7
MONCLOA-ARAVACA,MARTES,VARIOS,CONDUCTOR,21,2.557E-7
SALAMANCA,SABADO,CICLOMOTOR,VIAJERO,5,6.09E-8
FUENCARRAL-EL PARDO,DOMINGO,MOTOCICLETA,CONDUCTOR,74,9.011E-7
BARAJAS,DOMINGO,TURISMO,VIAJERO,66,8.037E-7
LATINA,LUNES,FURGONETA,CONDUCTOR,49,5.967E-7
TETUAN,JUEVES,NO ASIGNADO,VIAJERO,2,2.44E-8
SALAMANCA,VIERNES,VARIOS,VIAJERO,7,8.52E-8
SAN BLAS,SABADO,AUTOBUS-AUTOCAR,CONDUCTOR,14,1.705E-7
LATINA,VIERNES,CAMION,VIAJERO,1,1.22E-8
CIUDAD LINEAL,SABADO,AUTOBUS-AUTOCAR,CONDUCTOR,13,1.583E-7
CARABANCHEL,LUNES,CICLOMOTOR,VIAJERO,4,4.87E-8
CENTRO,LUNES,BICICLETA,VIAJERO,1,1.22E-8
CHAMBERI,LUNES,TURISMO,VIAJERO,134,0.0000016317
CARABANCHEL,MIERCOLES,CAMION,VIAJERO,9,1.096E-7
LATINA,JUEVES,NO ASIGNADO,PEATON,133,0.0000016195
VICALVARO,SABADO,AUTO-TAXI,CONDUCTOR,1,1.22E-8
USERA,MARTES,AUTOBUS-AUTOCAR,CONDUCTOR,28,3.409E-7
CIUDAD LINEAL,JUEVES,NO ASIGNADO,PEATON,116,0.0000014125
CHAMBERI,JUEVES,MOTOCICLETA,VIAJERO,35,4.262E-7
